Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
6300	-39.20918	-57.05857	17.84939	0.0250405	0.0419968	0.0647773	0.21762	0.12956	0.0930997	0.0479029	0.199221	0.137882	0.293629	0.173787	0.00379562	0.109693	0.132663	0.134153	0.111742	0.0266119	0.172583	0.0144398	0.00511458	0.114673	0.0576199	0.415544	0.363413	0.163422	0.2736341	0.0121193	0.240165	0.759835	0.987881	0.14815	0.394048	0.747857	1.33715	2.53776	6.74993	1.380723	0.0111292	0.0186654	0.0287901	0.0967207	0.0575824	0.0413779	0.0212903	0.0885434	0.0612812	0.130503	0.0772393	0.00168695	0.0487528	0.0589618	0.0596241	0.0496632	0.0118276	0.0767041	0.00641774	0.00227316	0.0509661	2.249986	1.940561	0.206419	0.413588	0.586411	0.793582
6336	-28.03556	-48.44812	20.41256	0.0556544	0.00292911	0.0151418	0.0543599	0.235099	0.0923542	0.0352736	0.0283339	0.0645593	0.0224265	0.162077	0.000555569	0.108848	0.135438	0.119359	0.070733	0.0208642	0.192717	0.0180614	0.00270344	0.00512601	0.314618	0.246109	0.14862	0.290653	0.9346197	0.116803	0.37008	0.629919	0.883197	0.922062	0.961199	0.98773	1.01242	1.04037	1.08453	0.05867185	0.0385789	0.00203042	0.0104961	0.0376815	0.162967	0.0640186	0.0244512	0.0196406	0.0447516	0.0155457	0.11235	0.000385113	0.0754522	0.093884	0.082738	0.0490311	0.0144628	0.133589	0.0125199	0.00187398	0.00355328	1.442615	1.132254	0.140263	0.383507	0.616493	0.859737
6372	-30.53842	-50.91489	20.37647	0.0276832	0.0103961	0.0336074	0.0332812	0.0285173	0.00675117	0.0452563	0.0911138	0.0434115	0.0167044	0.0324416	0.0139727	0.147909	0.042124	0.0368475	0.0964536	0.086193	0.143611	0.0265452	0.0346841	0.0431712	0.133778	0.812881	0.0125799	0.0407609	0.4179668	0.0353684	0.293435	0.706565	0.964632	0.230063	0.488395	0.799654	1.25054	2.04752	4.34663	1.062479	0.0266012	0.00998978	0.0322938	0.0319804	0.0274027	0.00648729	0.0434874	0.0875526	0.0417147	0.0160515	0.0311736	0.0134266	0.142128	0.0404775	0.0354073	0.0926836	0.082824	0.137998	0.0255077	0.0333284	0.0414838	1.040676	1.174364	0.144782	0.385883	0.614116	0.855218
6408	-24.73763	-45.02987	20.29224	0.0549795	0.275974	0.0376602	0.0352266	0.0151264	0.0520176	0.0384565	0.0820504	0.0616145	0.00984981	0.0695791	0.055973	0.122924	0.0312683	0.0130492	0.0786216	0.032435	0.0394507	0.143734	0.212168	0.140782	0.181287	0.104303	0.687216	0.027194	0.3767312	0.0282234	0.281035	0.718965	0.971777	0.631242	0.799015	0.932393	1.07251	1.25154	1.58418	0.3326597	0.0342992	0.172167	0.0234945	0.0219763	0.00943665	0.0324514	0.0239913	0.0511874	0.0384384	0.00614484	0.0434072	0.034919	0.0766866	0.0195069	0.00814082	0.0490484	0.0202347	0.0246115	0.0896688	0.132362	0.0878271	1.60294	1.342408	0.161378	0.394132	0.605868	0.838622
6444	-33.36869	-49.06163	15.69294	0.0365343	0.12036	0.0114704	0.0842936	0.058664	0.0115248	0.00285711	0.129839	0.0147115	0.169524	0.109989	0.173951	0.216792	0.206203	0.0135139	0.242243	0.0042093	0.0462076	0.0145557	0.687925	0.106772	0.0859537	0.140865	0.439411	0.333771	6.146396	0.324037	0.45297	0.547029	0.675964	0.925098	0.962741	0.988224	1.01192	1.0387	1.08097	0.05629527	0.0148384	0.0488844	0.00465872	0.0342359	0.0238264	0.00468081	0.00116042	0.0527342	0.0059751	0.0688523	0.044672	0.0706505	0.0880501	0.0837496	0.00548867	0.0983873	0.00170961	0.0187672	0.0059118	0.279401	0.0433654	2.462141	1.282189	0.155681	0.39138	0.608621	0.844319
6480	-28.63537	-47.65043	19.01506	0.265428	0.126149	0.0117321	0.0315287	0.0993182	0.0942077	0.03845	0.0517798	0.00960377	0.00334921	0.0452216	0.0325649	0.0578409	0.0803258	0.000973332	0.0281575	0.00524321	0.0586615	0.0511887	0.163094	0.00426165	0.260299	0.254058	0.201051	0.284592	1.06193	0.132357	0.379199	0.620801	0.867642	0.510012	0.720089	0.902625	1.10788	1.38872	1.96074	0.4868571	0.210811	0.100191	0.00931796	0.0250411	0.0788815	0.0748227	0.0305382	0.0411251	0.00762761	0.00266005	0.0359164	0.0258641	0.045939	0.0637973	0.000773051	0.0223635	0.00416432	0.0465908	0.0406557	0.129535	0.00338474	1.25908	2.473499	0.234636	0.424199	0.575801	0.765365
6516	-37.22629	-53.80831	16.58201	0.0354925	0.0188692	0.0151165	0.00188825	0.0155062	0.0155858	0.0133517	0.0171411	0.00750393	0.00315062	0.0628283	0.00558758	0.000333489	0.0857098	0.017627	0.0276537	0.0015035	0.0184406	0.000107402	0.0270585	0.0197168	0.112934	0.0264072	0.457734	0.402925	0.4980672	0.0495017	0.313122	0.686878	0.950498	0.0428269	0.215122	0.61917	1.61507	4.64853	23.3498	2.278093	0.0865305	0.0460032	0.0368541	0.00460354	0.0378042	0.0379981	0.0325515	0.0417901	0.0182946	0.0076812	0.153175	0.0136225	0.000813046	0.20896	0.0429745	0.0674196	0.00366552	0.0449582	0.000261846	0.0659686	0.0480695	0.4101727	6.12737	0.32378	0.452895	0.547105	0.67622
6552	-25.60763	-46.89873	21.29111	0.0458363	0.247631	0.0252968	0.108213	0.0944511	0.0367422	0.0693384	0.0331744	0.016293	0.0245166	0.152619	0.179177	0.0253431	0.0122433	0.000184408	0.0442281	0.164449	0.0121406	0.116534	0.0297994	0.0474667	0.435155	0.236528	0.223269	0.105048	0.6213877	0.0706687	0.335568	0.664432	0.929331	0.687335	0.832888	0.944549	1.05871	1.20064	1.45489	0.2711028	0.0308521	0.166679	0.0170271	0.0728374	0.0635744	0.0247309	0.0466713	0.0223295	0.0109667	0.016502	0.102727	0.120603	0.0170583	0.0082409	0.000124124	0.0297697	0.11069	0.00817174	0.0784383	0.0200578	0.0319495	1.485677	0.2491425	0.00898904	0.227689	0.772311	0.991011
6588	-29.04098	-47.92789	18.88691	0.0994704	0.0738696	0.0406363	0.00459477	0.0190867	0.000218407	0.0134821	0.0364794	0.0187023	0.00588665	0.0123709	0.0136824	0.0221114	0.0247683	0.00226004	0.0431398	0.00588317	0.0829497	0.0112716	0.0141933	0.0153762	0.0382516	0.139847	0.52954	0.292362	3.142207	0.260819	0.433266	0.566734	0.739181	0.119685	0.355106	0.723969	1.38127	2.81606	8.35524	1.534995	0.177488	0.131808	0.0725087	0.00819861	0.0340571	0.00038971	0.0240565	0.0650914	0.0333711	0.0105037	0.0220738	0.0244139	0.0394541	0.044195	0.00403266	0.0769757	0.0104975	0.14801	0.0201123	0.0253256	0.0274363	0.5604335	0.2322428	0.00706124	0.218296	0.781704	0.992939
6624	-31.43686	-50.90824	19.47138	0.0292813	0.0953179	0.0984423	0.0189113	0.0556327	0.0090971	0.00468444	0.0274749	0.00259713	0.00985076	0.0996181	0.00231355	0.00122252	0.0460264	0.00992306	0.0811563	0.0112671	0.289846	0.0199199	0.19109	0.111953	0.19254	0.0526733	0.324262	0.430524	1.181401	0.145523	0.386267	0.613733	0.854478	0.100151	0.32555	0.704605	1.41923	3.07172	9.98488	1.663833	0.0240875	0.0784105	0.0809808	0.0155569	0.0457647	0.00748347	0.00385352	0.0226015	0.00213646	0.00810345	0.0819481	0.00190318	0.00100567	0.0378623	0.00816293	0.066761	0.00926857	0.238434	0.0163866	0.157195	0.0920946	1.215626	0.1205544	0.000288977	0.136211	0.863789	0.999711
6660	-29.55311	-49.65956	20.10645	0.287818	0.226603	0.0324616	0.0960686	0.171979	0.00454138	0.0067972	0.00568861	0.00336176	0.0935907	0.019016	0.0253109	0.0813507	0.09834	0.095822	0.156494	0.1842	0.344909	0.0330847	0.434116	0.0174092	0.0213119	0.674248	0.283905	0.020535	0.402641	0.0326907	0.289035	0.710965	0.967309	0.945837	0.973208	0.991563	1.00851	1.02753	1.05726	0.04026385	0.118984	0.0936778	0.0134196	0.0397148	0.0710963	0.00187741	0.00280997	0.00235167	0.00138975	0.0386904	0.00786123	0.0104636	0.0336304	0.0406538	0.0396129	0.0646947	0.0761484	0.142585	0.0136772	0.179464	0.00719699	2.418963	0.5796996	0.0636623	0.328814	0.671186	0.936338
6696	-32.05302	-49.47925	17.42623	0.0825302	0.176592	0.0155107	0.149744	0.141815	0.0222372	0.00695865	0.00484119	0.0331765	0.0962406	0.0631991	0.118378	0.0310041	0.0100988	0.0691853	0.334014	0.0324925	0.047939	0.00838688	0.0706133	0.00659845	0.0370536	0.23449	0.631414	0.0970424	0.4086725	0.033742	0.290795	0.709205	0.966258	0.202914	0.459382	0.784521	1.27466	2.17684	4.92821	1.153277	0.0542407	0.11606	0.010194	0.0984151	0.0932037	0.0146148	0.00457338	0.00318173	0.0218043	0.0632515	0.0415359	0.0778008	0.0203766	0.00663715	0.0454701	0.219521	0.0213548	0.0315066	0.00551204	0.0464087	0.00433665	1.521555	4.790368	0.302357	0.446497	0.553504	0.697642
6732	-25.72535	-46.63245	20.9071	0.051845	0.170852	0.0135198	0.0604732	0.0867394	0.0148884	0.00383884	0.146389	0.0145528	0.0478956	0.0890417	0.133811	0.00109812	0.00484987	0.138106	0.145665	0.00407212	0.0482321	0.0160831	0.105714	0.0036132	0.234208	0.225743	0.491098	0.0489512	0.9355202	0.116919	0.370152	0.629848	0.883081	0.474143	0.694929	0.892664	1.12024	1.439	2.10907	0.5395874	0.0398415	0.131296	0.0103896	0.046472	0.0666569	0.0114413	0.00295005	0.112496	0.0111834	0.0368065	0.0684262	0.10283	0.000843875	0.003727	0.106131	0.11194	0.00312932	0.0370651	0.0123594	0.0812386	0.00277665	1.301281	0.1954228	0.00363459	0.195327	0.804673	0.996365
6768	-32.37065	-53.21242	20.84176	0.0732811	0.0179	0.0146202	0.00820447	0.00382409	0.00638017	0.00439129	0.0146441	0.0105336	0.0129344	0.0111182	0.0131516	0.00433053	0.0117079	0.00256465	0.0245186	0.0136944	0.00807988	0.00096359	0.00760994	0.00347736	0.457916	0.375097	0.0244713	0.142515	0.8388308	0.103937	0.361764	0.638236	0.896063	0.186832	0.441251	0.774726	1.29078	2.26629	5.35239	1.21298	0.273508	0.0668086	0.0545672	0.0306217	0.0142727	0.0238128	0.0163897	0.0546566	0.0393147	0.0482753	0.0414966	0.049086	0.0161629	0.0436975	0.0095721	0.0915111	0.0511117	0.0301567	0.00359642	0.0284027	0.0129786	0.26793	0.2641251	0.0108603	0.235473	0.764527	0.98914
6804	-27.70928	-48.68652	20.97725	0.033893	0.14546	0.0232355	0.0165442	0.036003	0.0373444	0.0191428	0.0169367	0.0512173	0.0114739	0.0930906	0.0153208	0.148843	0.0218932	0.0115499	0.0893667	0.00103214	0.00800516	0.00484604	0.0216997	0.00273769	0.072451	0.112525	0.169618	0.645406	0.977267	0.122201	0.373351	0.626649	0.877799	0.888864	0.944163	0.982234	1.01809	1.05914	1.12503	0.08518548	0.041862	0.179661	0.0286987	0.0204342	0.0444682	0.046125	0.0236437	0.020919	0.0632596	0.0141716	0.114978	0.018923	0.18384	0.0270407	0.0142656	0.110379	0.00127482	0.00988736	0.00598545	0.0268017	0.00338139	0.8096357	1.188798	0.146296	0.386666	0.613334	0.853704
6840	-37.72228	-57.28241	19.56013	0.0513574	0.10433	0.00454541	0.0069048	0.158696	0.260597	0.0430171	0.00620862	0.0347928	0.0516719	0.0590093	0.155776	0.223841	0.0351803	0.164484	0.175281	0.0117211	0.024318	0.150144	0.0287832	0.0373484	0.667283	0.057545	0.050624	0.224548	0.7441608	0.090156	0.351877	0.648123	0.909844	0.606723	0.783726	0.92679	1.07899	1.27596	1.6482	0.3613046	0.0287233	0.05835	0.00254217	0.00386173	0.0887556	0.145747	0.0240587	0.00347237	0.019459	0.0288991	0.0330029	0.0871229	0.12519	0.0196757	0.0919928	0.0980313	0.00655539	0.0136006	0.0839728	0.0160979	0.0208883	1.788006	1.426991	0.168951	0.397675	0.602325	0.831048
6876	-34.3569	-51.80528	17.44838	0.0172955	0.0417172	0.00514754	0.00200766	0.00820651	0.0321905	0.0322558	0.00298556	0.0471571	0.0227727	0.00977508	0.00415213	0.0192393	0.00360532	0.0182601	0.0258927	0.002417	0.0132185	0.0251645	0.0106548	0.0262657	0.476077	0.200214	0.101671	0.222038	0.2445232	0.00844196	0.225188	0.774812	0.991558	0.197817	0.453718	0.78149	1.27961	2.20401	5.05519	1.171672	0.0466964	0.112633	0.0138979	0.00542051	0.0221569	0.0869118	0.0870881	0.00806078	0.12732	0.0614844	0.026392	0.0112104	0.0519446	0.00973407	0.0493009	0.0699082	0.00652572	0.0356889	0.0679422	0.0287671	0.0709154	0.3703811	7.211129	0.33683	0.456679	0.543322	0.66317
6912	-36.47987	-54.95195	18.47208	0.14671	0.094313	0.0783472	0.0543933	0.0352588	0.153113	0.00572344	0.0583489	0.00617577	0.0366899	0.0799439	0.00514435	0.169476	0.0398528	0.065931	0.188602	0.249666	0.00668881	0.178123	0.118653	0.104286	0.394366	0.406338	0.0116073	0.187688	1.05156	0.131152	0.378524	0.621475	0.868849	0.714815	0.848965	0.9502	1.05241	1.1779	1.39896	0.2427565	0.0782271	0.0502885	0.0417754	0.029003	0.0188003	0.0816413	0.00305178	0.0311121	0.00329297	0.0195634	0.0426268	0.00274301	0.090366	0.0212498	0.035155	0.100564	0.133124	0.00356653	0.0949766	0.0632665	0.0556059	1.87544	2.418618	0.232092	0.423281	0.576718	0.767908
6948	-31.20483	-47.05588	15.85105	0.0487836	0.0844466	0.0556074	0.0368396	0.0810067	0.025258	0.0479778	0.0228752	0.00548151	0.00706458	0.0318189	0.0148606	0.0107498	0.0200837	0.0338556	0.0309067	0.0811222	0.00213132	0.138192	0.0506329	0.0471799	0.472406	0.224643	0.121982	0.180969	5.560837	0.315584	0.450476	0.549524	0.684416	0.34051	0.591315	0.848812	1.17812	1.69115	2.93677	0.7789699	0.0556335	0.0963041	0.0634155	0.0420124	0.0923811	0.0288046	0.0547145	0.0260872	0.00625119	0.00805654	0.0362867	0.0169473	0.0122593	0.0229037	0.0386094	0.0352464	0.0925128	0.00243059	0.157596	0.0577424	0.0538046	0.8768747	3.382308	0.268508	0.435811	0.564189	0.731493
6984	-35.7249	-55.20573	19.48083	0.0291814	0.0509938	0.0269022	0.0537513	0.49765	0.00296209	0.0104828	0.122103	2.48922e-05	0.0027415	0.101605	0.109663	0.16881	0.149988	0.0230178	0.0364816	0.0576822	0.0399565	0.0543426	0.0877571	0.0686164	0.0150151	0.191094	0.223201	0.57069	0.6672259	0.0781535	0.342216	0.657784	0.921847	0.1367	0.378889	0.73876	1.35362	2.6393	7.3153	1.438884	0.0172191	0.0300899	0.0158742	0.031717	0.293648	0.00174784	0.00618558	0.0720491	1.46881e-05	0.00161768	0.0599541	0.0647089	0.09961	0.0885037	0.0135821	0.0215267	0.0340366	0.0235771	0.032066	0.0517828	0.0404885	1.694714	0.6321117	0.0724411	0.337192	0.662808	0.927559
7020	-37.2886	-54.55151	17.2629	0.0257297	0.0782335	0.0440923	0.0604917	0.0526951	0.0138153	0.0977022	0.0708167	2.50847e-05	0.000202594	0.0904978	0.0429287	0.0101518	0.0156909	0.00749734	0.0984695	0.0861118	0.111146	0.0535789	0.0110516	0.0695026	0.00176218	0.31547	0.381963	0.300804	3.93603	0.283765	0.440723	0.559276	0.716236	0.0652101	0.264082	0.660075	1.51498	3.78671	15.335	1.974079	0.0247299	0.0751933	0.0423789	0.058141	0.0506474	0.0132784	0.0939055	0.0680648	2.411e-05	0.000194722	0.0869811	0.0412605	0.00975732	0.0150812	0.007206	0.094643	0.0827655	0.106826	0.0514968	0.0106221	0.0668018	1.040431	0.7339498	0.0886045	0.350689	0.649311	0.911396
7056	-32.73038	-49.91012	17.17975	0.298829	0.00809458	0.0169914	0.0204748	0.138949	0.0298641	0.0664716	0.0503386	0.00708306	0.0227579	0.215742	0.0575975	0.0113615	0.412783	0.166031	0.0238699	0.0874954	0.0443304	0.0963361	0.037383	0.522877	0.0397187	0.762691	0.00844968	0.189141	1.52831	0.177422	0.401494	0.598506	0.822577	0.81088	0.902813	0.968606	1.03241	1.10765	1.23323	0.151581	0.127942	0.00346565	0.00727477	0.00876616	0.0594901	0.0127862	0.0284594	0.0215522	0.00303257	0.00974365	0.0923686	0.02466	0.00486437	0.176731	0.0710853	0.0102198	0.0374607	0.0189798	0.0412458	0.0160053	0.223867	2.335661	2.794364	0.248204	0.42898	0.57102	0.751796
7092	-23.69098	-45.64715	21.95617	0.00243805	0.0284736	0.00325352	0.00249161	0.00144262	0.00217523	0.00813062	0.0054445	0.00161648	0.0166941	0.0332227	0.0269661	0.0226014	0.0271336	0.0688335	0.00372134	0.00926999	0.0550267	0.0185397	0.00827321	0.00755117	0.304747	0.125536	0.0837644	0.485953	0.1942135	0.00354163	0.194509	0.805491	0.996458	0.403643	0.642457	0.871065	1.14802	1.55653	2.47744	0.6559863	0.0069008	0.0805933	0.00920895	0.0070524	0.00408327	0.00615691	0.0230134	0.0154104	0.00457538	0.0472519	0.0940355	0.0763263	0.0639724	0.0768004	0.19483	0.0105331	0.0262383	0.155751	0.052476	0.0234169	0.0213732	0.3532999	0.1730937	0.00213018	0.179541	0.820459	0.99787
7128	-30.99187	-46.64038	15.64851	0.124802	0.0720645	0.021891	0.0202783	0.133406	0.00693907	0.0353019	0.0454572	0.0177842	0.0416539	0.290769	0.029286	0.0607715	0.0369645	0.0829086	0.0673748	0.0481428	0.251605	0.0417996	0.0651269	0.0595778	0.0698	0.0876972	0.676824	0.165679	1.287036	0.156149	0.391609	0.608391	0.843851	0.47328	0.694311	0.892417	1.12055	1.44028	2.11291	0.5409046	0.080315	0.0463764	0.0140877	0.0130499	0.0858522	0.00446557	0.0227182	0.0292535	0.0114448	0.026806	0.187122	0.0188467	0.0391089	0.0237881	0.053355	0.0433584	0.0309818	0.161918	0.0268997	0.0419118	0.0383407	1.553905	8.916218	0.352545	0.461139	0.538861	0.647455
7164	-38.28906	-52.02625	13.73719	0.0995492	0.0201879	0.0248669	0.0519262	0.00932678	0.00728049	0.00169125	0.0334155	0.000348022	0.00522525	0.104764	0.0147635	0.306767	0.00262349	0.0405963	0.0276054	0.136606	0.127992	0.0782783	0.0699443	0.000737606	0.0458073	0.263641	0.519506	0.171046	12.7092	0.375735	0.467554	0.532446	0.624265	0.232221	0.490624	0.800791	1.24877	2.03822	4.30624	1.055728	0.0854869	0.0173362	0.0213542	0.0445911	0.00800928	0.00625205	0.00145234	0.0286953	0.00029886	0.00448714	0.0899651	0.012678	0.263433	0.0022529	0.0348617	0.0237059	0.11731	0.109912	0.0672208	0.060064	0.000633412	1.164496	2.469954	0.234473	0.424141	0.57586	0.765526
7200	-35.02596	-55.32298	20.29701	0.0178191	0.106101	0.100963	0.0372082	0.120888	0.108224	0.00249786	0.331561	0.00728277	0.0835927	0.160123	0.0448677	0.00259581	0.0902085	0.0829604	0.359273	0.0120639	0.23609	0.137228	0.0576848	0.00522086	0.0964569	0.0808085	0.370799	0.451935	0.89716	0.111896	0.367001	0.632999	0.888104	0.889567	0.944527	0.982352	1.01796	1.05873	1.12414	0.08461389	0.00846735	0.0504175	0.0479756	0.0176807	0.057444	0.0514263	0.00118694	0.157552	0.00346065	0.0397218	0.0760876	0.0213204	0.00123348	0.0428655	0.0394214	0.17072	0.00573255	0.112186	0.0652083	0.0274108	0.00248086	2.104453	0.2694453	0.0115583	0.238121	0.761879	0.988442
7236	-26.18088	-47.77506	21.59419	0.107129	0.00517061	0.0268335	0.0229467	0.0104959	0.00307111	0.000764164	0.0171864	0.0288814	0.00398504	0.0746844	0.0752098	0.00472356	0.0283458	0.0420575	0.121374	0.0100815	0.0376722	0.00127607	0.00612843	0.00847562	0.00803831	0.539745	0.286285	0.165932	0.9784112	0.122344	0.373435	0.626565	0.877657	0.539217	0.739913	0.910305	1.09853	1.35151	1.85454	0.4465943	0.168311	0.00812361	0.0421584	0.0360518	0.0164902	0.00482505	0.00120059	0.0270018	0.0453759	0.00626094	0.117337	0.118163	0.00742124	0.0445344	0.0660771	0.190692	0.0158392	0.0591872	0.00200484	0.00962845	0.0133161	0.6364923	0.2542213	0.00960719	0.230383	0.769617	0.990393
7272	-40.42689	-54.92703	14.50014	0.101867	0.00588846	0.0602711	0.00529819	0.0122451	0.00225042	0.0151081	0.00562856	0.0310095	0.0626797	0.0450888	0.0824034	0.00599394	0.0367966	0.0446604	0.0846824	0.0151419	0.0754655	0.0324919	0.0193813	0.0162625	0.72022	0.0922769	0.0199837	0.167519	0.09012715	3.31352e-05	0.106926	0.893074	0.999967	0.381215	0.624792	0.863522	1.15805	1.60053	2.62319	0.6973216	0.133928	0.00774171	0.0792399	0.00696567	0.0160989	0.00295868	0.0198631	0.00740001	0.0407689	0.0824066	0.0592794	0.108338	0.00788038	0.0483774	0.0587162	0.111334	0.0199074	0.0992164	0.0427179	0.0254811	0.0213808	0.7606154	20.78817	0.402294	0.474707	0.525292	0.597707
7308	-31.66666	-50.87979	19.21314	0.0326564	0.0582154	0.0324859	0.00441964	0.0466776	0.0499748	0.023738	0.0172138	0.00353532	0.0456189	0.0579796	0.0692304	0.000678453	0.0375908	0.0127125	0.0283369	0.0737236	0.0219074	0.0189698	0.0122272	0.0161924	0.247934	0.248484	0.459881	0.0437009	0.4718989	0.0448839	0.307236	0.692764	0.955116	0.438807	0.669169	0.882207	1.13352	1.49439	2.2789	0.595588	0.049175	0.0876625	0.0489182	0.00665523	0.0702886	0.0752537	0.0357454	0.025921	0.0053236	0.0686944	0.0873076	0.104249	0.00102164	0.0566055	0.0191429	0.0426706	0.111015	0.0329889	0.0285654	0.0184122	0.024383	0.6640849	3.943919	0.283961	0.440785	0.559214	0.71604
7344	-31.31499	-48.01857	16.70358	0.0399133	0.179533	0.0149739	0.0786365	0.0823455	0.0191411	0.00422754	0.00721345	0.0151681	0.0500715	0.191168	0.0147746	0.00182045	0.0547325	0.0657407	0.0439087	0.110144	0.0519316	0.186565	0.0308564	0.0403887	0.138078	0.25785	0.24763	0.356442	4.474548	0.296053	0.444562	0.555437	0.703948	0.4239	0.657984	0.87758	1.1395	1.51979	2.35905	0.620579	0.0311032	0.139905	0.0116687	0.0612789	0.0641693	0.0149161	0.00329439	0.00562122	0.01182	0.0390192	0.148971	0.0115134	0.00141862	0.0426513	0.0512296	0.0342167	0.0858315	0.0404687	0.145384	0.0240454	0.0314736	1.283254	2.323821	0.227524	0.421615	0.578384	0.772476
7380	-30.55425	-48.39431	17.84005	0.0853341	0.0963076	0.0275141	0.0599279	0.077217	0.0182624	0.0124182	0.00476362	0.0228841	0.0236099	0.0147818	0.031745	0.0389762	0.0274414	0.150407	0.183178	0.0289755	0.0155524	0.132642	0.0301664	0.0369047	0.147971	0.532818	0.130346	0.188865	4.010835	0.285604	0.441305	0.558695	0.714396	0.383695	0.626771	0.864374	1.15691	1.59548	2.60624	0.6926337	0.0762586	0.0860651	0.0245879	0.0535544	0.0690048	0.0163201	0.0110975	0.004257	0.0204503	0.021099	0.0132097	0.0283689	0.034831	0.024523	0.134411	0.163697	0.0258938	0.0138983	0.118535	0.0269581	0.0329798	1.119009	1.3223	0.159505	0.393236	0.606764	0.840495
7416	-28.57134	-46.85941	18.28807	0.012276	0.141188	0.0180192	0.0394545	0.0580285	0.00445041	0.0414343	0.0209109	0.0210077	0.0118048	0.149376	0.0937913	0.00273961	0.0201174	0.204554	0.174492	0.0127886	0.0433839	0.107056	0.0212307	0.0965504	0.0154256	0.172893	0.462827	0.348854	4.897012	0.304358	0.447105	0.552896	0.695642	0.474422	0.695128	0.892744	1.12014	1.43858	2.10783	0.5391618	0.00948209	0.109054	0.0139182	0.030475	0.0448217	0.00343753	0.0320042	0.0161517	0.0162265	0.00911809	0.115379	0.0724451	0.0021161	0.0155388	0.157999	0.134779	0.00987804	0.03351	0.0826905	0.0163987	0.0745763	1.294653	0.405645	0.0332139	0.289916	0.710084	0.966786
7452	-32.16113	-52.02442	19.86329	0.0976556	0.0597276	0.0719942	0.0688165	0.0576138	0.0193855	0.0713226	0.00578718	0.0221527	0.00590756	0.0777411	0.072749	0.00103721	0.047551	0.0579945	0.0147447	0.00102704	0.059785	0.0672799	0.0724298	0.0350771	0.44832	0.0292728	0.465913	0.0564937	0.1092232	0.000147751	0.125671	0.874329	0.999852	0.0973949	0.321149	0.701619	1.42527	3.11382	10.2675	1.684014	0.0988638	0.0604665	0.0728848	0.0696679	0.0583265	0.0196253	0.072205	0.00585877	0.0224267	0.00598064	0.0787029	0.0736491	0.00105004	0.0481393	0.058712	0.0149271	0.00103975	0.0605247	0.0681122	0.0733259	0.0355111	0.9877796	0.95694	0.119653	0.371822	0.628179	0.880347
7488	-36.45178	-56.15011	19.69833	0.0202432	0.0725866	0.0662765	0.0632216	0.0678899	0.00303029	0.0506773	0.0336826	0.18791	0.028504	0.238019	0.0185259	0.0174527	0.0374515	0.0439893	0.0090396	0.012985	0.112961	0.0118028	0.133398	0.0572588	0.0676891	0.604271	0.0108687	0.317171	1.121114	0.139041	0.382854	0.617145	0.860959	0.210566	0.467751	0.788952	1.2675	2.13789	4.7491	1.126508	0.0157301	0.056404	0.0515006	0.0491268	0.0527544	0.00235471	0.0393792	0.0261733	0.146017	0.0221492	0.184954	0.0143957	0.0135617	0.0291019	0.0341822	0.00702429	0.0100901	0.0877769	0.00917147	0.103658	0.0444934	1.286906	0.7937893	0.0975156	0.357298	0.642702	0.902484
7524	-27.21586	-46.35426	19.13839	0.000538275	0.213138	0.0222686	0.0681375	0.0757329	0.0193389	0.013154	0.0406691	0.0991774	0.00619453	0.0223027	0.0686605	0.015662	0.107747	0.0946682	0.163851	0.0351486	0.141707	0.0305493	0.0514622	0.157017	0.218546	0.092042	0.59395	0.0954617	0.5798669	0.0636908	0.328843	0.671157	0.936309	0.436922	0.667766	0.881629	1.13426	1.49753	2.28874	0.5987014	0.000371962	0.147284	0.0153882	0.0470848	0.0523334	0.0133637	0.00908976	0.0281034	0.0685341	0.00428058	0.0154117	0.0474462	0.0108229	0.0744558	0.0654181	0.113225	0.0242885	0.0979231	0.0211104	0.0355617	0.108503	1.447125	2.513549	0.236448	0.424849	0.575151	0.763552
